   3   4   3   2   2
  -3.1751170E+00   3.0697969E-04  -2.7542961E+00  -1.9053520E-07   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   6.6966993E-01   2.7589520E-04
   1.8507800E-01  -1.8432230E-07  -6.5150648E-01  -3.7390459E-03  -3.0425210E+00
   7.3462923E-07   1.0280580E-01   1.6255390E-04  -1.7252000E-01  -2.7178160E-07
   6.7069978E-01   1.4511720E-04  -4.4938040E-01  -1.5645010E-07   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00  -5.0746799E+00   8.5124298E-04
  -4.5507822E+00  -3.6717431E-08   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   1.0941880E+00   6.2554493E-04   3.6365739E-01  -4.6897401E-07
  -1.7182699E+00  -6.5364232E-03  -4.8539310E+00   1.2227709E-06   4.7393698E-02
   3.9787241E-04   6.8870403E-02  -4.4342039E-07   1.1869330E+00   2.3491451E-04
  -6.4799857E-01  -1.5859020E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00  -1.8977070E+00   9.9285622E-04  -4.4082761E+00   2.5063001E-08
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.2822150E+00
   5.9355341E-04   2.2709160E+00  -5.7363121E-07  -2.1399069E+00  -4.1456758E-03
  -2.9518490E+00   8.3717401E-07  -7.5106090E-01   4.6273871E-04  -8.2906239E-02
   1.3168520E-07   1.3503470E+00  -3.8826891E-04   7.6386583E-01  -1.8815970E-07
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.3413170E-01
   5.8600301E-05  -7.6037192E-01  -2.8124060E-08   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   1.0839310E+00   9.2795270E-04   1.5083170E+00
  -4.4213581E-07  -1.5203520E+00  -7.2054478E-04  -1.0620000E+00   3.4665720E-07
  -5.0927728E-01  -2.1372830E-04   2.3230040E-01   4.6998809E-07   1.1073260E+00
  -4.9181993E-04   1.6450360E-01  -3.8888220E-07   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   3.9387590E-01  -4.2278389E-04   2.5689299E+00
   7.4668371E-08   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4735038E-02   7.5886969E-04  -6.1631322E-01  -1.2122069E-07  -3.3465961E-01
   1.3823250E-03  -1.9757050E-01  -2.6048190E-07   3.9241800E-01  -7.2660157E-04
   7.8088218E-01   2.6728111E-07   4.3124229E-01   5.5717421E-05  -1.4219810E+00
  -3.7327251E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00  -1.4196980E+00  -1.3747039E-03
   1.6723500E+00  -3.7507030E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00  -1.0031000E+00   3.1111341E-03  -2.0214391E+00  -7.3197748E-07
  -4.4858900E-01  -3.1194750E-03   6.4806142E+00   5.2620618E-07  -1.0073349E+00
   6.4204051E-04   2.3228121E+00   3.9980861E-08   4.6972471E-01   1.1526200E-03
  -1.6850550E+00  -3.7150761E-07  -8.5208626E+00  -5.7847048E-03  -8.5320890E-01
  -2.0075980E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.2741222E-01   9.6820006E-03  -2.4254861E+00  -1.8271260E-06  -7.6202071E-01
   1.6621780E-03   3.0748391E+00  -2.3742351E-07  -1.4833781E+00   6.4237852E-04
  -4.5753351E-01  -8.9010157E-08   5.7563758E-01  -8.3332932E-05   1.0085670E+00
  -2.1458220E-07  -4.5018801E-01   8.8756278E-06   1.5816710E+00  -4.9827952E-07
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   5.5538821E-01
   1.1506260E-03  -8.7637389E-01  -4.7986072E-07  -3.0444899E-01  -1.8076660E-03
   2.3604939E+00   3.1872591E-07  -9.2885888E-01   5.0528301E-04   7.2407061E-01
   1.8179740E-07   3.5512501E-01   6.8254420E-04   9.9551272E-01  -2.3305350E-07
  -3.3440080E+00  -1.2603450E-03  -1.3603500E+00  -2.0035520E-07   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   4.9134621E-01   3.6607271E-03
  -3.9516380E-01  -6.3272921E-07  -1.8115219E-01   9.6562109E-04   1.6629820E+00
  -1.5341649E-07  -3.6075240E-01   4.7273500E-04   3.6695320E-02  -1.0403430E-07
   4.1523531E-01  -3.9759849E-04  -1.1709530E-01   6.8514929E-08   3.9356402E-03
   7.0012739E-04   8.4538841E-01  -1.8846519E-07   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   6.0819918E-01  -7.5307711E-05  -2.0099200E-01
  -1.8634800E-07  -3.0515909E-01  -2.5728560E-04  -1.0623330E+00   4.0071850E-08
  -4.5287129E-01   1.7370041E-04   2.3778570E-01   1.8766239E-07   1.0642970E-01
  -4.1113552E-05   5.1707077E-01   1.9139980E-08   7.7830088E-01   7.4464269E-04
  -6.6812551E-01  -1.0535420E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   4.6055891E-02  -2.0463180E-04   1.0805780E-01   9.1779413E-08
   8.3562389E-02   3.0431410E-04   6.2895149E-01  -8.3073388E-08   6.5519132E-02
   2.8169749E-04   4.8024049E-01  -8.1991757E-08  -8.2926393E-02  -1.0041360E-04
  -1.8444100E-01   8.5460833E-08   7.5384893E-02   3.3728880E-04  -4.6998821E-02
  -3.9699060E-08   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  -5.4577839E-02   2.2766069E-05   5.9479028E-01   2.0728560E-08  -2.3874129E-01
   2.8730719E-04  -1.2405180E+00  -6.9488770E-08   4.4449851E-02  -2.0520879E-04
   2.8525960E-01   1.5030071E-07   4.5605060E-02  -1.6378050E-04  -2.8526649E-01
  -2.3001920E-08   9.9042952E-01   1.3066721E-04   8.1101470E-02  -1.5180699E-08
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -1.7827681E-01
  -2.5397720E-04   2.6047850E-02   1.3535799E-07  -1.1909940E-01   8.0713871E-05
   7.8351080E-02  -5.9531908E-09  -1.9943461E-02  -1.2888260E-05   3.3433011E-01
   5.1307470E-08  -2.1532971E-01   1.0647900E-04  -1.5343390E-01   5.4549979E-08
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   1.3774849E-01   1.5951489E-04  -6.4267123E-01   1.9419939E-08
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.4750700E-01
   7.7254859E-05   6.1692590E-01  -1.0474110E-07   3.9084011E-01  -4.4105900E-04
   5.6801432E-01  -3.7937280E-08   1.2369730E-01  -9.2844202E-05  -3.9659970E-02
  -1.8768620E-08  -5.1583732E-03   1.0427940E-04  -6.6983378E-01   3.1689591E-08
   9.6887368E-01   1.1059180E-04  -1.3237550E+00  -1.6051300E-07   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00  -9.4511992E-01   4.0921179E-04
   7.8289461E-01   2.4242939E-07  -1.6389120E-01   4.4103281E-04  -5.3049868E-01
  -4.9174730E-08   3.6743939E-01  -3.3114240E-05  -1.0430230E-01  -2.3061661E-07
   2.1596649E-01  -1.9053240E-04   9.7302534E-02  -9.5635457E-08  -9.2498874E-03
   7.8551449E-05  -6.2116820E-02  -1.1697870E-08   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   8.5235029E-02  -3.8139990E-07   1.2997390E-01
  -3.9022861E-08   3.5953190E-02  -2.0156951E-04   3.2784510E-01   3.7231629E-08
